label,statement,party_affiliation,barely_true,false,half_true,mostly_true,speaker_length,job_title_length,state_category,total_history,truth_index,context_group,statement_length,proper_nouns,adjectives,other,lexical_diversity
3,"The total number of dollars that passes through the Department of Development is like $900 million and like $650 (million) of it has nothing to do with development, which is breathtaking when you think about it.",republican,9.0,8.0,9.0,18.0,11,36.0,ohio,47.0,0.5208333333333334,official,211,0.0476190476190476,0.0238095238095238,0.3809523809523809,0.7857142857142857
3,"Medicare only has about 50 percent of it paid for by either premiums or payroll taxes, and the rest is deficit spending ... or debt spending.",republican,2.0,3.0,2.0,6.0,12,,other,14.0,0.4933333333333333,broadcast,141,0.0357142857142857,0.0,0.2142857142857142,0.9285714285714286
4,"In the 2014 election, 80 percentofpoor people did not vote.",other,18.0,12.0,22.0,40.0,8,12.0,other,92.0,0.589247311827957,broadcast,59,0.0,0.0833333333333333,0.4166666666666667,1.0
4,Says the Nike bill is not a tax break ... this does not lower the taxes that Nike will pay nor does it prevent the Legislature from raising those taxes in the future.,democrat,1.0,1.0,4.0,3.0,14,18.0,other,9.0,0.54,other,166,0.088235294117647,0.0,0.3235294117647059,0.7647058823529411
3,"Thanks to the Trans-Pacific Partnership, Vietnam is drafting and presenting unprecedented labor reforms, changing their Constitution to recognize worker organizations in Vietnam for the first time.",democrat,70.0,71.0,159.0,163.0,12,9.0,illinois,472.0,0.5665961945031712,official,197,0.1379310344827586,0.0689655172413793,0.2413793103448276,0.8620689655172413
3,"As state treasurer, Alexi Giannoulias lost $73 million in our kids college savings.",republican,2.0,1.0,1.0,0.0,9,12.0,illinois,4.0,0.32,broadcast,83,0.125,0.0,0.3125,1.0
3,District 22 includes about 80% of the district I have represented since 2010. District 20 includes about 20% of the area I have represented since 2010.,republican,0.0,0.0,0.0,0.0,12,13.0,florida,0.0,0.0,other,151,0.0666666666666666,0.0,0.3333333333333333,0.5862068965517241
1,We now work the longest hours of any people around the world.,other,18.0,11.0,22.0,41.0,8,12.0,other,92.0,0.5956989247311829,broadcast,61,0.0,0.0769230769230769,0.3076923076923077,0.9230769230769232
4,"When lenders foreclose on homes, they typically suffer losses that exceed 30 percent of the value of the home.",republican,0.0,0.0,0.0,0.0,17,11.0,other,0.0,0.0,other,110,0.0,0.0,0.3333333333333333,0.8571428571428571
3,The policy of the Bush administration was also not to add new nuclear capabilities.,other,0.0,0.0,0.0,2.0,12,20.0,other,2.0,0.5333333333333333,broadcast,83,0.0666666666666666,0.1333333333333333,0.2666666666666666,0.9333333333333332
2,"We haven't built a refinery, I think, in 30 years.",republican,8.0,11.0,10.0,7.0,13,8.0,new york,39.0,0.425,live,50,0.0,0.0,0.3571428571428571,0.9285714285714286
4,"In the state legislature, I supported Second Amendment rights.",democrat,1.0,0.0,0.0,0.0,12,18.0,other,1.0,0.2,campaign_ads,62,0.1818181818181818,0.0,0.2727272727272727,1.0
3,"Says the health care reform bill was paid for, in part, by taking money from students and the student loan system.",republican,3.0,5.0,10.0,11.0,11,22.0,ohio,30.0,0.5483870967741935,live,114,0.0,0.0,0.2083333333333333,0.875
1,The Republican National Convention is a Super Bowl times four.,republican,2.0,11.0,8.0,3.0,14,39.0,wisconsin,25.0,0.3923076923076923,campaign_ads,62,0.4545454545454545,0.0,0.3636363636363636,1.0
3,"John McCain ""has threatened extinction for North Korea and sung songs about bombing Iran.""",democrat,70.0,71.0,159.0,163.0,12,9.0,illinois,472.0,0.5665961945031712,other,90,0.2941176470588235,0.0588235294117647,0.1764705882352941,1.0
1,Says more Republicans than Democrats voted for the Wall Street bailouts.,democrat,0.0,0.0,3.0,0.0,13,19.0,other,3.0,0.4499999999999999,broadcast,72,0.3333333333333333,0.0833333333333333,0.1666666666666666,1.0
3,Says a prank phone call caused 400 children to be taken from their parents... without warrant.,republican,0.0,1.0,2.0,1.0,12,13.0,texas,4.0,0.44,other,94,0.0,0.0,0.2777777777777778,1.0
0,A bill that could restrict free speech when the president is nearby was signed by President Barack Obama in secret.,republican,3.0,0.0,2.0,0.0,17,5.0,other,7.0,0.3,broadcast,115,0.1428571428571428,0.0952380952380952,0.2857142857142857,0.9523809523809524
2,Californias Prop 55 prevents $4 billion in new cuts to our schools.,other,0.0,0.0,0.0,0.0,6,,other,0.0,0.0,campaign_ads,67,0.1428571428571428,0.0714285714285714,0.4285714285714285,1.0
5,"George Allen voted for budgets that increased the national debt by $16,400 for every second he served in the U.S. Senate.",republican,1.0,1.0,1.0,2.0,12,,other,5.0,0.4666666666666667,official,121,0.1739130434782608,0.0434782608695652,0.3043478260869565,0.9130434782608696
0,"This town (Wilmington, Ohio) hasnt taken any money from the government. They dont want any money from the government.",other,5.0,7.0,7.0,2.0,10,,other,26.0,0.3407407407407408,broadcast,117,0.0833333333333333,0.0,0.4166666666666667,0.75
1,"We were not, I repeat, were not told that waterboarding or any of these other enhanced interrogation methods were used.",democrat,3.0,6.0,11.0,2.0,12,21.0,other,25.0,0.4076923076923077,live,119,0.0,0.0434782608695652,0.217391304347826,0.8260869565217391
1,22 Countries Invaded by the U.S. in 20 Years.,other,14.0,17.0,15.0,11.0,14,20.0,other,93.0,0.2851063829787234,social_media,45,0.1,0.0,0.4,1.0
4,Sixteen [federal] programs exist to fight homelessness and some of them are duplicative.,republican,3.0,1.0,4.0,2.0,13,19.0,other,10.0,0.4909090909090909,other,88,0.1875,0.125,0.1875,1.0
5,The U.S. Constitution is the oldest written constitution still in use today among nations.,republican,0.0,1.0,4.0,3.0,13,16.0,other,8.0,0.5555555555555556,other,90,0.1333333333333333,0.0666666666666666,0.2,0.8666666666666667
2,Says U.S. Senate opponent Tommy Thompson favors raising taxes on small businesses.,democrat,4.0,5.0,7.0,4.0,13,19.0,wisconsin,20.0,0.4761904761904761,live,82,0.3076923076923077,0.0769230769230769,0.0769230769230769,1.0
2,Republicans offered Wisconsin bar patrons free shots (of alcohol) to sign recall petitions against Democrats.,democrat,5.0,5.0,0.0,1.0,12,32.0,wisconsin,12.0,0.2923076923076922,social_media,109,0.1666666666666666,0.1111111111111111,0.2222222222222222,1.0
5,Says Donald Trumpsfoundation took money other people gave to his charity and then bought a six-foot-tall painting of himself.,democrat,70.0,71.0,160.0,163.0,12,9.0,illinois,473.0,0.5666666666666668,campaign_ads,125,0.1,0.1,0.15,1.0
3,The Democrat-led Senate has failed to pass a budget for 750 days ... Senate Democrats have neglected one of their most basic responsibilities.,republican,3.0,5.0,10.0,11.0,11,22.0,ohio,30.0,0.5483870967741935,official,142,0.125,0.125,0.2916666666666667,0.9583333333333334
1,On Common Core.,republican,0.0,0.0,4.0,4.0,12,21.0,other,8.0,0.6222222222222222,other,15,0.5,0.0,0.25,1.0
1,Says Ron Johnson helped companies ship jobs overseas.,democrat,2.0,3.0,7.0,5.0,13,,wisconsin,18.0,0.505263157894737,broadcast,53,0.2222222222222222,0.0,0.1111111111111111,1.0
0,Florida Democrats just voted to impose Sharia law on women.,other,7.0,19.0,3.0,5.0,12,,other,77.0,0.158974358974359,social_media,59,0.2727272727272727,0.0,0.1818181818181818,1.0
3,Says opponent Beto ORourke wants to legalize drugs.,democrat,0.0,0.0,1.0,1.0,15,17.0,texas,3.0,0.35,campaign_ads,51,0.2222222222222222,0.0,0.2222222222222222,1.0
1,Says Bill Clinton opposes President Barack Obamas plan to raise taxes on wealthy Americans.,republican,5.0,4.0,4.0,0.0,19,,other,13.0,0.3714285714285714,campaign_ads,91,0.4,0.0666666666666666,0.1333333333333333,1.0
5,Ninety-seven percent of Americans do not receive subsidies for health care under the Affordable Care Act.,republican,1.0,1.0,0.0,0.0,12,,other,2.0,0.2,official,105,0.2352941176470588,0.0588235294117647,0.1176470588235294,0.9411764705882352
1,Our economy is not growing.,republican,28.0,22.0,38.0,34.0,10,8.0,florida,129.0,0.5046153846153847,live,27,0.0,0.0,0.1666666666666666,1.0
3,It doesn't make sense to me to send $1-billion a day out of our country. We can be energy independent and should be.,republican,34.0,32.0,57.0,33.0,11,15.0,other,175.0,0.4579545454545454,other,116,0.0,0.037037037037037,0.3333333333333333,0.8888888888888888
3,Says Scott Walkers plan to replace Obamacare is a new entitlement program for every single American human being from the time they are born right up until they grow old and become eligible for Medicare.,republican,0.0,1.0,3.0,4.0,12,21.0,other,8.0,0.5777777777777778,official,202,0.1111111111111111,0.1666666666666666,0.1388888888888889,0.9444444444444444
0,Says state Senate candidate Monk Elmer voted to exceed the (school district property tax) spending caps.,other,1.0,0.0,0.0,0.0,28,,other,1.0,0.2,campaign_ads,104,0.1578947368421052,0.0,0.2631578947368421,1.0
5,"For at least a year now, I have called for two additional brigades, perhaps three.",democrat,70.0,71.0,160.0,163.0,12,9.0,illinois,473.0,0.5666666666666668,other,82,0.0,0.1111111111111111,0.3333333333333333,0.8888888888888888
1,Says Hillary Clinton wants to go to a single-payer plan for health care,republican,63.0,113.0,51.0,37.0,12,15.0,new york,325.0,0.3312883435582822,live,71,0.1538461538461538,0.0769230769230769,0.2307692307692307,0.9230769230769232
5,Foreign aid is less than 1 percent of our federal budget.,republican,33.0,24.0,32.0,35.0,11,12.0,florida,129.0,0.5015384615384616,live,57,0.0833333333333333,0.1666666666666666,0.1666666666666666,1.0
3,Pay-as-you-go is the principle that helped transform large deficits into surpluses in the 1990s.,democrat,70.0,71.0,159.0,163.0,12,9.0,illinois,472.0,0.5665961945031712,live,96,0.0666666666666666,0.0666666666666666,0.3333333333333333,0.9333333333333332
5,"Obama has ""visited more countries and met with more world leaders than any president in his first six months in office.""",other,11.0,43.0,8.0,5.0,11,,other,172.0,0.1260115606936416,other,120,0.0416666666666666,0.0833333333333333,0.2083333333333333,0.9166666666666666
1,"Says Texas has so few gas-pump inspectors in the field, the HEBs of this state, the Brookshires of this state, theyre calibrating their own gas pumps. The (Texas Department of Agriculture) just sends them the stickers and they calibrate them.",democrat,1.0,0.0,2.0,0.0,12,13.0,texas,3.0,0.4,live,242,0.1276595744680851,0.0638297872340425,0.2978723404255319,0.723404255319149
4,"We have empowered state insurance commissioners to review the rate hikes that are taking place in states. And in some states like North Carolina, they have already used it and rolled back premium increases by 25 percent.",democrat,70.0,71.0,160.0,162.0,12,9.0,illinois,472.0,0.5661733615221987,broadcast,220,0.05,0.0,0.225,0.85
4,Says a rather extraordinary amount of non-classroom employees were added by Texas school districts over the last decade.,republican,30.0,30.0,42.0,22.0,10,8.0,texas,142.0,0.4251748251748252,other,120,0.0526315789473684,0.1578947368421052,0.1578947368421052,1.0
4,"A mortgage buyback plan is ""my proposal, it's not Sen. Obama's proposal, it's not President Bush's proposal.""",republican,31.0,39.0,31.0,36.0,11,12.0,other,145.0,0.4630136986301369,other,109,0.1538461538461538,0.0,0.3076923076923077,0.6923076923076923
3,The permission to engage was given before the word RPG was ever used.,other,0.0,0.0,0.0,0.0,14,,other,0.0,0.0,broadcast,69,0.0714285714285714,0.0,0.2857142857142857,0.8571428571428571
1,Senator Obama has voted 94 times to either increase your taxes or against tax cuts.,republican,31.0,38.0,31.0,37.0,11,12.0,other,145.0,0.4671232876712328,broadcast,83,0.125,0.0,0.25,0.9375
1,Lorain is the poorest urban school district in the state of Ohio.,democrat,0.0,0.0,1.0,1.0,9,20.0,ohio,2.0,0.4666666666666666,live,65,0.0769230769230769,0.1538461538461538,0.2307692307692307,0.9230769230769232
5,The Senate health care bill does not contain limits on medical malpractice lawsuits.,republican,7.0,6.0,5.0,7.0,15,22.0,other,25.0,0.4846153846153846,live,84,0.0714285714285714,0.0714285714285714,0.1428571428571428,1.0
3,Narragansett Bay waters are getting warmer -- 4 degrees Fahrenheit warmer in the winter since the 1960s.,democrat,2.0,3.0,1.0,7.0,18,12.0,other,13.0,0.5428571428571429,live,104,0.1666666666666666,0.0,0.3333333333333333,0.8888888888888888
3,"Says Barack Obama has the legal authority to let in really however many refugees he wants, from whatever country.",republican,14.0,6.0,9.0,10.0,11,,wisconsin,40.0,0.4926829268292683,other,113,0.0952380952380952,0.0952380952380952,0.238095238095238,1.0
4,"Of all cities in the United States with more than 100,000 people, Providence is the 183rd safest.",democrat,0.0,0.0,0.0,0.0,12,,other,0.0,0.0,campaign_ads,97,0.1578947368421052,0.0526315789473684,0.3684210526315789,0.9473684210526316
3,"In Japan, executives of failing companies say 'I'm sorry' and then either do one of two things: resign or go commit suicide.",republican,0.0,1.0,1.0,0.0,14,12.0,other,2.0,0.2666666666666666,broadcast,124,0.0357142857142857,0.0714285714285714,0.25,0.9285714285714286
1,Says President Barack Obama said that American exceptionalism is no more exceptional than the exceptionalism of any other country.,republican,9.0,10.0,10.0,7.0,13,8.0,new york,39.0,0.43,other,130,0.15,0.15,0.2,0.95
2,Says Barack Obamas favorability rating in Israel once clocked in at 4 percent.,democrat,0.0,1.0,1.0,0.0,14,6.0,texas,2.0,0.2666666666666666,other,78,0.2142857142857142,0.0,0.1428571428571428,0.9285714285714286
3,"Says Donald Trump proposes to deport 16 million people, 11 million who are here without documents, and both Donald Trump and Mike Pence want to get rid of birthright citizenship.",democrat,8.0,3.0,14.0,15.0,9,12.0,other,40.0,0.5902439024390245,live,178,0.1818181818181818,0.0606060606060606,0.3333333333333333,0.8181818181818182
2,Says U.S. House candidate Carlos Curbelo opposes the repeal of Obamacare.,republican,0.0,0.0,0.0,0.0,13,16.0,florida,0.0,0.0,broadcast,73,0.4166666666666667,0.0,0.1666666666666666,1.0
4,"Says, Statistics indicate that one in eight children, and one in 18 adults in Oregon suffers from mental illness.",democrat,0.0,0.0,0.0,0.0,14,38.0,other,0.0,0.0,official,113,0.0454545454545454,0.0454545454545454,0.3181818181818182,0.8181818181818182
3,One in five American households have nobody under the same roof thats got a job.,republican,8.0,10.0,11.0,5.0,10,8.0,other,34.0,0.4514285714285714,other,80,0.0,0.125,0.3125,1.0
5,"George Bush ... used a signing statement (on a FEMA bill) to say, 'I don't have to follow that, unless I choose to.' ",democrat,40.0,29.0,69.0,76.0,15,22.0,new york,221.0,0.5585585585585585,live,117,0.0967741935483871,0.0,0.4516129032258064,0.8064516129032258
3,Obamas mid-term approval ratings are similar to other presidents who went on to re-election.,democrat,8.0,3.0,14.0,15.0,9,12.0,other,40.0,0.5902439024390245,broadcast,92,0.0666666666666666,0.2,0.2666666666666666,0.9333333333333332
5,I saved the taxpayers $2-billion on a bogus Air Force Boeing tanker deal where people went to jail.,republican,31.0,39.0,31.0,37.0,11,12.0,other,146.0,0.4653061224489796,other,99,0.15,0.1,0.3,1.0
1,Says the fluoride Austin is putting in its drinking water is toxic waste.,other,0.0,0.0,0.0,0.0,9,7.0,texas,0.0,0.0,other,73,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.9285714285714286
2,The new light bulbs will cost roughly six times the cost of the light bulbs we now use.,other,0.0,0.0,1.0,0.0,8,,other,2.0,0.1999999999999999,other,87,0.0,0.1052631578947368,0.3157894736842105,0.7368421052631579
3,Only three in 10 young Americans under 30 -- 30 percent under 30 -- have full-time work.,republican,0.0,0.0,0.0,0.0,9,15.0,other,0.0,0.0,broadcast,88,0.0555555555555555,0.1111111111111111,0.4444444444444444,0.7777777777777778
2,Emory University students were provided counseling after someone wrote Trump 2016 in chalk on campus.,other,0.0,1.0,0.0,0.0,19,4.0,other,1.0,0.1,social_media,101,0.1875,0.0,0.125,1.0
2,"Through the Clinton Foundation, the Clintons are now worth in excess of $100 million.",other,1.0,0.0,0.0,0.0,18,19.0,other,1.0,0.2,official,85,0.1176470588235294,0.0588235294117647,0.4117647058823529,0.8823529411764706
1,The U.S. Supreme Court struck down Wisconsins photo ID election law,democrat,7.0,8.0,8.0,15.0,24,40.0,florida,41.0,0.5047619047619047,official,67,0.4545454545454545,0.0909090909090909,0.1818181818181818,1.0
5,"A telephone company will no longer have to provide landline service to customers if there is an alternative provider, including wireless.",democrat,0.0,3.0,0.0,0.0,14,35.0,other,4.0,0.12,live,137,0.0,0.0869565217391304,0.3478260869565217,0.9565217391304348
5,The people of Tiverton have historically supported [gambling measures] at a rate higher than the rest of the state.,other,0.0,0.0,0.0,0.0,13,33.0,other,0.0,0.0,broadcast,115,0.0454545454545454,0.0909090909090909,0.2272727272727272,0.8636363636363636
0,We know how to stop AIDS: persuade men not to have sex with men.,other,0.0,0.0,0.0,0.0,13,10.0,other,1.0,0.0,broadcast,64,0.0625,0.0,0.3125,0.875
2,Democrats in Congress had control since January of 2007. They haven't passed a law making waterboarding illegal. They haven't gone into any of these things and changed law.,republican,15.0,15.0,20.0,10.0,13,28.0,other,71.0,0.4027777777777778,broadcast,172,0.0909090909090909,0.0606060606060606,0.2121212121212121,0.8125
3,Alexander Hamilton was an immigration hawk.,other,9.0,11.0,4.0,2.0,13,10.0,other,36.0,0.2648648648648649,other,43,0.2857142857142857,0.0,0.2857142857142857,1.0
1,And weve constantly been the lowest unemployed county in the state.,other,0.0,0.0,0.0,0.0,9,30.0,other,0.0,0.0,broadcast,67,0.0,0.1666666666666666,0.25,0.9166666666666666
1,The federal government can tell General Motors what to charge for its automobiles.,republican,2.0,4.0,2.0,1.0,12,16.0,other,10.0,0.3272727272727272,broadcast,82,0.1428571428571428,0.0714285714285714,0.3571428571428571,1.0
1,A few weeks ago Obama took Hamas and Iran OFF the terror list.,other,5.0,6.0,7.0,2.0,10,,other,26.0,0.3333333333333333,social_media,62,0.2857142857142857,0.0714285714285714,0.2142857142857142,1.0
1,"Once a woman enters into the sex trade, her average life expectancy is seven years.",other,0.0,0.0,0.0,0.0,15,27.0,other,0.0,0.0,broadcast,83,0.0,0.0588235294117647,0.2941176470588235,1.0
3,"Says Congresswoman Loretta Sanchez has passed one bill in her 20 years in Congress, and that was to rename a post office.",democrat,0.0,0.0,1.0,2.0,13,16.0,other,3.0,0.55,campaign_ads,121,0.1666666666666666,0.0,0.2916666666666667,0.9583333333333334
3,"Under the House Republican budget, if these cuts were to be spread out evenly the year after next, nearly 10 million college students would see their financial aid cut by an average of more than $1,000 each.",democrat,70.0,71.0,159.0,163.0,12,9.0,illinois,472.0,0.5665961945031712,official,207,0.048780487804878,0.073170731707317,0.3414634146341463,0.926829268292683
1,The Electric Reliability Council of Texas (ERCOT) has estimated that the Obama administrations Power Plan will cause energy costs in Texas to rise as much as 16 percent per year.,republican,2.0,4.0,1.0,3.0,11,11.0,texas,10.0,0.4181818181818182,official,178,0.2727272727272727,0.0303030303030303,0.2424242424242424,0.9090909090909092
2,John Boozman supports privatizing Social Security,democrat,0.0,0.0,1.0,0.0,15,25.0,other,1.0,0.3,broadcast,49,0.6666666666666666,0.0,0.0,1.0
4,Slot machines in Miami-Dade and Broward counties have generated 20 percent of the promised $500 million per year for schools.,other,0.0,0.0,0.0,2.0,10,,florida,2.0,0.5333333333333333,official,125,0.1363636363636363,0.0454545454545454,0.2727272727272727,1.0
2,Jebs policies in Florida helped lead to its almost total collapse.,republican,62.0,114.0,51.0,37.0,12,15.0,new york,325.0,0.3306748466257669,social_media,66,0.1666666666666666,0.0833333333333333,0.1666666666666666,1.0
5,"We are almost halfway to our goal of 1,000 rapes prosecuted!",democrat,0.0,0.0,0.0,1.0,11,26.0,ohio,1.0,0.4,campaign_ads,60,0.0,0.0,0.25,1.0
5,"One in every five families in the state of New Jersey has a loved one with a mental illness, a serious mental illness, and today, we dont care.",democrat,0.0,0.0,0.0,2.0,13,13.0,other,2.0,0.5333333333333333,live,143,0.0625,0.09375,0.34375,0.75
0,"Says kids who start in the ninth grade in the city of Newark this past September, 23 percent of them will graduate in four years.",republican,10.0,17.0,27.0,19.0,14,22.0,other,80.0,0.4790123456790124,broadcast,129,0.074074074074074,0.074074074074074,0.3333333333333333,0.8518518518518519
3,"Says that, unlike the U.S. Senate, even the Libyan government, in the middle of a civil war, passed a budget on June 15, 2011",republican,0.0,1.0,0.0,0.0,17,24.0,new york,1.0,0.1,official,125,0.1034482758620689,0.0689655172413793,0.4137931034482758,0.7586206896551724
3,"The nonpartisan CBO, Congressional Budget Office, has said that the No. 1 policy decision that brought us to the need to prevent the nation from defaulting on our debt for the first time in history were the Bush tax cuts in 2001 and 2003.",democrat,7.0,9.0,7.0,15.0,24,40.0,florida,41.0,0.4952380952380952,live,238,0.125,0.0416666666666666,0.3333333333333333,0.7916666666666666
4,"When Rick Scott was deposed in lawsuits about his company, he took the Fifth 75 times.",democrat,5.0,4.0,4.0,4.0,24,,florida,20.0,0.3999999999999999,broadcast,86,0.1666666666666666,0.0,0.2777777777777778,1.0
4,"Vern Buchanan. His old business was caught illegally funneling over $60,000 in campaign donations to Buchanan to influence his election.",democrat,11.0,8.0,5.0,0.0,43,,other,33.0,0.2647058823529412,broadcast,136,0.1304347826086956,0.0434782608695652,0.2608695652173913,0.8260869565217391
0,"Says McCain was a ""Hanoi Hilton songbird"" who collaborated with the enemy.",other,0.0,0.0,0.0,0.0,36,,other,0.0,0.0,campaign_ads,74,0.2,0.0,0.4,1.0
4,"Were spending less money today, in upcoming fiscal year 2014 than the Corzine-Buono budget spent in fiscal year 2008.",republican,10.0,17.0,27.0,18.0,14,22.0,other,80.0,0.4691358024691358,broadcast,117,0.0476190476190476,0.1428571428571428,0.2857142857142857,0.8571428571428571
3,"In New Mexico, Democratic gubernatorial candidate Diane Denish spent federal stimulus funds on campaign Christmas cards.",republican,1.0,0.0,0.0,0.0,15,36.0,other,1.0,0.2,campaign_ads,120,0.2777777777777778,0.1666666666666666,0.1111111111111111,1.0
3,House Republicans are ramming through legislation ... to classify pizza as a vegetable for the purpose of school lunches.,other,8.0,2.0,9.0,8.0,29,,other,27.0,0.55,other,121,0.1,0.0,0.25,0.95
2,Wendy Davis legal work is currently under FBI investigation.,republican,10.0,3.0,8.0,6.0,11,8.0,texas,32.0,0.4303030303030303,other,60,0.3,0.1,0.1,1.0
1,On whether hes had a relationship with Vladimir Putin.,republican,63.0,113.0,51.0,37.0,12,15.0,new york,325.0,0.3312883435582822,broadcast,54,0.2,0.0,0.2,1.0
1,Says Gov. Chris Christies poll ratings have been going up.,other,0.0,0.0,0.0,0.0,12,30.0,other,0.0,0.0,broadcast,58,0.25,0.0,0.1666666666666666,0.9166666666666666
3,The United States is the only developed country in the world that has not cut its corporate tax rate.,republican,4.0,11.0,4.0,3.0,11,,other,25.0,0.3307692307692308,broadcast,101,0.1,0.15,0.25,0.9
4,I committed to public financing; (Obama) committed to public financing.,republican,31.0,39.0,31.0,36.0,11,12.0,other,145.0,0.4630136986301369,live,71,0.0714285714285714,0.1428571428571428,0.4285714285714285,0.7142857142857143
3,Says Donald Trump wants to replace Obamacare with a single-payer system.,republican,0.0,1.0,0.0,0.0,11,42.0,wisconsin,2.0,0.0666666666666666,broadcast,72,0.25,0.0833333333333333,0.25,1.0
3,"The U.S. energy policy is to ""borrow money from China to buy oil from countries that don't like us.""",democrat,3.0,1.0,5.0,3.0,11,12.0,other,12.0,0.5230769230769231,other,100,0.0869565217391304,0.0,0.3043478260869565,0.9130434782608696
5,All private healthcare plans must conform to government rules to participate in a Healthcare Exchange.,other,11.0,43.0,8.0,5.0,11,,other,172.0,0.1260115606936416,other,102,0.125,0.0625,0.375,0.875
1,On debating.,republican,30.0,29.0,42.0,23.0,10,8.0,texas,142.0,0.4293706293706294,official,12,0.0,0.0,0.3333333333333333,1.0
2,"Obama supports ""teaching schoolchildren in 2nd grade, no less about homosexual relationships.""",other,0.0,2.0,0.0,0.0,19,,other,2.0,0.1333333333333333,other,94,0.0625,0.125,0.375,1.0
4,"Atlanta Mayor Kasim Reed became a city resident in the last annexation, opening the door to his candidacy.",democrat,0.0,0.0,0.0,0.0,20,,other,0.0,0.0,other,106,0.2,0.05,0.3,0.95
3,"In Pennsylvania, President Barack Obamas policies have increased unemployment 19 percent, led to the loss of 37,900 manufacturing jobs, and left 189,000 more people in poverty.",republican,6.0,6.0,10.0,5.0,40,,other,29.0,0.4533333333333333,other,176,0.1333333333333333,0.0333333333333333,0.3,0.9
1,Virtually every person across this country has seen premiums going up and up and up due to Obamacare.,republican,36.0,32.0,15.0,19.0,8,7.0,texas,110.0,0.4054054054054054,other,101,0.0526315789473684,0.0526315789473684,0.2105263157894736,0.8421052631578947
3,Secure Communities has a proven track record of enhancing public safety by focusing on violent offenders and those that pose a threat to our communities and our national security.,democrat,0.0,0.0,1.0,1.0,15,20.0,other,3.0,0.35,official,179,0.0333333333333333,0.1333333333333333,0.2,0.8666666666666667
2,Every (U.S. Supreme Court) nominee since 1875 has received a nomination hearing.,democrat,0.0,0.0,0.0,1.0,12,13.0,other,1.0,0.4,other,80,0.2,0.0,0.4,1.0
5,"The 1990s were a time of prosperity. We created more than 22-million new jobs, moved 8-million people out of poverty, and turned our economy around.",democrat,4.0,2.0,12.0,11.0,12,16.0,other,32.0,0.5454545454545454,other,148,0.0,0.1379310344827586,0.2413793103448276,0.896551724137931
0,The Affordable Care Act will likely go down as the biggest tax increase in history.,republican,4.0,5.0,4.0,5.0,11,14.0,ohio,23.0,0.375,official,83,0.1875,0.0625,0.3125,0.9375
4,The unemployment rate is declining faster in Tampa than almost anywhere else.,other,2.0,1.0,2.0,0.0,12,,florida,5.0,0.3666666666666667,live,77,0.0769230769230769,0.0769230769230769,0.1538461538461538,1.0
5,"New Jersey loses net, that is minus those who come into the state, 30,000 students a year.",other,0.0,0.0,0.0,0.0,10,36.0,other,0.0,0.0,broadcast,90,0.1,0.0,0.45,0.95
1,All the talk about socialism during the campaign made young people more interested in it by Election Day.,other,2.0,4.0,1.0,6.0,13,21.0,other,13.0,0.5000000000000001,other,105,0.1052631578947368,0.1052631578947368,0.2105263157894736,0.9473684210526316
5,Ive done more impeachments than anybody else in the history of the country.,republican,2.0,4.0,1.0,0.0,17,18.0,wisconsin,7.0,0.275,other,75,0.0714285714285714,0.0,0.2142857142857142,0.9285714285714286
0,"Says Marco Rubio believes the earth is 9,000 years old and that humans hunted dinosaurs to extinction; says Rand Paul believes the earth is 10,000 years old and God removed dinosaurs to make space for humans.",other,14.0,18.0,15.0,11.0,14,20.0,other,93.0,0.2872340425531915,social_media,208,0.131578947368421,0.0526315789473684,0.2368421052631578,0.7105263157894737
3,The Affordable Care Act basically puts a penalty or a tax on employers for every new job they create.,republican,13.0,22.0,10.0,4.0,12,39.0,ohio,51.0,0.3615384615384615,broadcast,101,0.15,0.05,0.25,0.95
3,"In Texas, we created over 1 million new jobs while the rest of the nation lost over 2 million.",republican,30.0,30.0,41.0,23.0,10,8.0,texas,142.0,0.4265734265734265,campaign_ads,94,0.0476190476190476,0.0476190476190476,0.3809523809523809,0.8571428571428571
4,Women have come through the recession worse off than men the numbers bear that out. We went from a 7 percent unemployment rate for women when he (President Barack Obama) was elected to an 8.1 percent now.,republican,0.0,0.0,0.0,1.0,19,13.0,other,1.0,0.4,broadcast,204,0.073170731707317,0.048780487804878,0.3170731707317073,0.902439024390244
4,"The fact of the matter is that my colleague from New York, Senator Clinton, there are 50 percent of the American public that say they're not going to vote for her.",democrat,0.0,0.0,3.0,2.0,10,12.0,other,5.0,0.5666666666666667,campaign_ads,163,0.1428571428571428,0.0,0.2857142857142857,0.8571428571428571
1,A $250 fine if youre caught with a plastic bag coming out of a store. Plastic bag police anyone?,other,0.0,1.0,0.0,0.0,13,20.0,other,2.0,0.0666666666666666,social_media,96,0.0454545454545454,0.0454545454545454,0.3181818181818182,0.8181818181818182
1,"In countries where there are higher, more strict gun laws, there is more gun violence.",other,2.0,0.0,1.0,1.0,12,40.0,other,4.0,0.44,broadcast,86,0.0,0.2222222222222222,0.3333333333333333,0.7777777777777778
2,Says he never wanted to raise the debt ceiling.,republican,0.0,0.0,1.0,1.0,12,28.0,other,2.0,0.4666666666666666,other,47,0.0,0.0,0.3,1.0
2,"Thanks to (North Carolinas) governor and the legislature, the average teachersalary can barely support a family.",democrat,39.0,29.0,69.0,76.0,15,22.0,new york,220.0,0.5592760180995475,live,112,0.1,0.1,0.45,0.95
